datetime,Open,High,Low,Close,Volume,Spread,RealVolume
2024-02-02 14:45:00,1.27524,1.27584,1.27521,1.27567,502,1,0
2024-02-02 15:00:00,1.27567,1.27653,1.27561,1.27637,877,1,0
2024-02-02 15:15:00,1.27637,1.2769599999999999,1.27516,1.27545,975,1,0
2024-02-02 15:30:00,1.27546,1.27551,1.2682,1.27008,3193,1,0
2024-02-02 15:45:00,1.27009,1.27009,1.2668599999999999,1.26714,2216,1,0
2024-02-02 16:00:00,1.26714,1.26723,1.26566,1.26704,2192,1,0
2024-02-02 16:15:00,1.26704,1.26735,1.26592,1.26597,1917,1,0
2024-02-02 16:30:00,1.26597,1.2665,1.26518,1.26551,2212,1,0
2024-02-02 16:45:00,1.26551,1.2671000000000001,1.26542,1.2661,2020,1,0
2024-02-02 17:00:00,1.26613,1.26632,1.26399,1.26441,2464,1,0
2024-02-02 17:15:00,1.2644199999999999,1.26455,1.26334,1.26341,1796,1,0
2024-02-02 17:30:00,1.2634,1.26593,1.26334,1.26576,1862,1,0
2024-02-02 17:45:00,1.26577,1.26685,1.26506,1.2656399999999999,1589,1,0
2024-02-02 18:00:00,1.26565,1.26586,1.26422,1.2644199999999999,1300,1,0
2024-02-02 18:15:00,1.26443,1.26452,1.26362,1.26407,879,1,0
2024-02-02 18:30:00,1.26407,1.26419,1.26346,1.26348,978,1,0
2024-02-02 18:45:00,1.26348,1.26353,1.26215,1.26244,790,1,0
2024-02-02 19:00:00,1.26243,1.26254,1.2619099999999999,1.26233,910,1,0
2024-02-02 19:15:00,1.26233,1.26307,1.26231,1.26275,1006,1,0
2024-02-02 19:30:00,1.26276,1.26304,1.26172,1.26182,989,1,0
2024-02-02 19:45:00,1.26182,1.26212,1.26139,1.26185,1323,1,0
2024-02-02 20:00:00,1.26185,1.26213,1.26157,1.26169,899,1,0
2024-02-02 20:15:00,1.26169,1.26265,1.2616100000000001,1.26213,1000,1,0
2024-02-02 20:30:00,1.26213,1.26305,1.26194,1.26303,761,1,0
2024-02-02 20:45:00,1.26303,1.26303,1.26218,1.26237,950,1,0
2024-02-02 21:00:00,1.26236,1.26307,1.26236,1.26303,597,1,0
2024-02-02 21:15:00,1.26303,1.26348,1.26288,1.26341,817,1,0
2024-02-02 21:30:00,1.26341,1.26416,1.26325,1.2640500000000001,770,1,0
2024-02-02 21:45:00,1.26404,1.26437,1.26366,1.26386,631,1,0
2024-02-02 22:00:00,1.26386,1.26417,1.26373,1.26397,679,1,0
2024-02-02 22:15:00,1.26398,1.26429,1.26371,1.26399,750,1,0
2024-02-02 22:30:00,1.26396,1.26397,1.26355,1.26364,757,1,0
2024-02-02 22:45:00,1.26364,1.26407,1.26353,1.26366,624,1,0
2024-02-02 23:00:00,1.26366,1.26401,1.26362,1.26397,339,1,0
2024-02-02 23:15:00,1.26398,1.26404,1.26365,1.26386,170,1,0
2024-02-02 23:30:00,1.26386,1.26386,1.26342,1.26352,185,1,0
2024-02-02 23:45:00,1.26353,1.26355,1.26332,1.26332,187,1,0
2024-02-05 00:00:00,1.26251,1.2633,1.26126,1.26233,41,50,0
2024-02-05 00:15:00,1.2629299999999999,1.26336,1.26119,1.26271,99,50,0
2024-02-05 00:30:00,1.2627,1.2629299999999999,1.26228,1.26291,119,50,0
2024-02-05 00:45:00,1.26292,1.26365,1.26267,1.2631000000000001,166,50,0
2024-02-05 01:00:00,1.26303,1.2631700000000001,1.26123,1.26129,424,50,0
2024-02-05 01:15:00,1.26128,1.26166,1.26112,1.2616399999999999,569,50,0
2024-02-05 01:30:00,1.26163,1.26243,1.26158,1.26211,742,50,0
2024-02-05 01:45:00,1.26212,1.2625600000000001,1.26202,1.26216,759,50,0
2024-02-05 02:00:00,1.2621,1.26263,1.26109,1.26193,1674,50,0
2024-02-05 02:15:00,1.2619500000000001,1.2619500000000001,1.26082,1.26112,1552,50,0
2024-02-05 02:30:00,1.26114,1.26115,1.26017,1.26032,1316,50,0
2024-02-05 02:45:00,1.26029,1.26113,1.26019,1.26092,1258,50,0
2024-02-05 03:00:00,1.26091,1.2610000000000001,1.26009,1.26009,1159,50,0
2024-02-05 03:15:00,1.26009,1.26035,1.25986,1.26002,1036,50,0
2024-02-05 03:30:00,1.26001,1.26105,1.26001,1.26099,1001,50,0
2024-02-05 03:45:00,1.26092,1.26128,1.26059,1.26111,1135,50,0
2024-02-05 04:00:00,1.26111,1.26136,1.26087,1.26099,1158,50,0
2024-02-05 04:15:00,1.26099,1.2610700000000001,1.26072,1.26083,1040,50,0
2024-02-05 04:30:00,1.26084,1.26095,1.26019,1.2602,1124,50,0
2024-02-05 04:45:00,1.26021,1.26053,1.26002,1.26022,1334,50,0
2024-02-05 05:00:00,1.26023,1.2608,1.25989,1.26053,1308,50,0
2024-02-05 05:15:00,1.26057,1.26083,1.26028,1.2604,1109,50,0
2024-02-05 05:30:00,1.26038,1.26102,1.26033,1.26092,758,50,0
2024-02-05 05:45:00,1.26091,1.26136,1.26089,1.26116,907,50,0
2024-02-05 06:00:00,1.26116,1.26116,1.2609,1.26096,661,50,0
2024-02-05 06:15:00,1.26097,1.26118,1.26084,1.26093,614,50,0
2024-02-05 06:30:00,1.26095,1.26108,1.26052,1.26056,696,50,0
2024-02-05 06:45:00,1.26057,1.26082,1.26057,1.2608,652,50,0
2024-02-05 07:00:00,1.26077,1.26091,1.26032,1.2606899999999999,1246,50,0
2024-02-05 07:15:00,1.26067,1.26126,1.2606600000000001,1.2610999999999999,1343,50,0
2024-02-05 07:30:00,1.2610999999999999,1.2612,1.26064,1.26093,1137,50,0
2024-02-05 07:45:00,1.26094,1.26119,1.26072,1.26112,1180,50,0
2024-02-05 08:00:00,1.26111,1.26147,1.26091,1.26112,1139,50,0
2024-02-05 08:15:00,1.26112,1.2616,1.26098,1.26155,1027,50,0
2024-02-05 08:30:00,1.26155,1.26157,1.26111,1.2612,1215,50,0
2024-02-05 08:45:00,1.26121,1.26138,1.26098,1.26114,1249,50,0
2024-02-05 09:00:00,1.26114,1.2613699999999999,1.26058,1.2612,1716,50,0
2024-02-05 09:15:00,1.2612,1.26176,1.26096,1.26154,1399,50,0
2024-02-05 09:30:00,1.26155,1.26236,1.26144,1.26194,1477,50,0
2024-02-05 09:45:00,1.26196,1.26202,1.26154,1.2616399999999999,1136,50,0
2024-02-05 10:00:00,1.2616399999999999,1.2629299999999999,1.2616399999999999,1.26264,1982,50,0
2024-02-05 10:15:00,1.26264,1.26264,1.2612999999999999,1.2616100000000001,1627,50,0
2024-02-05 10:30:00,1.26162,1.26193,1.26135,1.26162,1255,50,0
2024-02-05 10:45:00,1.26163,1.26208,1.26144,1.26194,1555,50,0
2024-02-05 11:00:00,1.26196,1.26271,1.26194,1.26218,1657,50,0
2024-02-05 11:15:00,1.26218,1.26219,1.26081,1.2609,1084,50,0
2024-02-05 11:30:00,1.26124,1.26146,1.26029,1.26051,736,1,0
2024-02-05 11:45:00,1.26051,1.26101,1.26004,1.2601,714,1,0
2024-02-05 12:00:00,1.2601,1.26033,1.25838,1.2584,855,1,0
2024-02-05 12:15:00,1.2584,1.25915,1.25814,1.25845,648,1,0
2024-02-05 12:30:00,1.25845,1.25941,1.25845,1.25923,737,1,0
2024-02-05 12:45:00,1.2592400000000001,1.25948,1.25906,1.2594699999999999,522,1,0
2024-02-05 13:00:00,1.25948,1.2595399999999999,1.25905,1.25929,576,1,0
2024-02-05 13:15:00,1.25929,1.25952,1.25881,1.25894,479,1,0
2024-02-05 13:30:00,1.25894,1.25905,1.25749,1.25831,798,1,0
2024-02-05 13:45:00,1.2583,1.2585,1.25721,1.2574,697,1,0
2024-02-05 14:00:00,1.2574,1.25743,1.25659,1.2567599999999999,806,1,0
2024-02-05 14:15:00,1.25675,1.2576,1.25651,1.2574,643,1,0
2024-02-05 14:30:00,1.25743,1.25755,1.25662,1.25663,783,1,0
2024-02-05 14:45:00,1.25664,1.2567599999999999,1.2555399999999999,1.2555399999999999,907,1,0
2024-02-05 15:00:00,1.2555399999999999,1.2558099999999999,1.25526,1.25565,949,1,0
2024-02-05 15:15:00,1.25565,1.25572,1.25509,1.25515,706,1,0
2024-02-05 15:30:00,1.25515,1.25546,1.25506,1.25535,866,1,0
2024-02-05 15:45:00,1.25536,1.25587,1.25497,1.2552699999999999,974,1,0
2024-02-05 16:00:00,1.25526,1.25605,1.2552400000000001,1.25601,956,1,0
2024-02-05 16:15:00,1.256,1.2561200000000001,1.25576,1.2559,795,1,0
2024-02-05 16:30:00,1.2559,1.25619,1.25487,1.255,1212,1,0
2024-02-05 16:45:00,1.2549000000000001,1.2557,1.25489,1.25535,1186,1,0
2024-02-05 17:00:00,1.2538,1.25394,1.25272,1.25388,2410,1,0
2024-02-05 17:15:00,1.25388,1.2543199999999999,1.25319,1.25409,1612,1,0
2024-02-05 17:30:00,1.2541,1.25438,1.25203,1.25223,1308,1,0
2024-02-05 17:45:00,1.25223,1.25259,1.25183,1.25201,1213,1,0
2024-02-05 18:00:00,1.25199,1.25308,1.25193,1.25281,1212,1,0
2024-02-05 18:15:00,1.25281,1.2529,1.2521499999999999,1.25261,1050,1,0
2024-02-05 18:30:00,1.25261,1.25312,1.2522,1.25233,686,1,0
2024-02-05 18:45:00,1.25235,1.2530700000000001,1.25234,1.25296,603,1,0
2024-02-05 19:00:00,1.25296,1.25339,1.25293,1.25324,667,1,0
2024-02-05 19:15:00,1.25324,1.25376,1.25301,1.25365,591,1,0
2024-02-05 19:30:00,1.25366,1.25397,1.25355,1.25376,604,1,0
2024-02-05 19:45:00,1.25376,1.25401,1.25355,1.25358,654,1,0
2024-02-05 20:00:00,1.25357,1.2542900000000001,1.25338,1.25424,571,1,0
2024-02-05 20:15:00,1.25421,1.25426,1.25357,1.25358,532,1,0
2024-02-05 20:30:00,1.25358,1.2542900000000001,1.25358,1.25416,474,1,0
2024-02-05 20:45:00,1.25416,1.25438,1.25372,1.25396,440,1,0
2024-02-05 21:00:00,1.25396,1.25404,1.25359,1.25362,329,1,0
2024-02-05 21:15:00,1.25363,1.25415,1.25358,1.2539500000000001,420,1,0
2024-02-05 21:30:00,1.2539500000000001,1.25408,1.25374,1.2538,439,1,0
2024-02-05 21:45:00,1.2538,1.25383,1.2533400000000001,1.2534100000000001,589,1,0
2024-02-05 22:00:00,1.2534100000000001,1.25342,1.25264,1.25264,581,1,0
2024-02-05 22:15:00,1.25264,1.25316,1.25261,1.25309,594,1,0
2024-02-05 22:30:00,1.25308,1.25355,1.25308,1.25349,489,1,0
2024-02-05 22:45:00,1.25347,1.25382,1.25347,1.25372,542,1,0
2024-02-05 23:00:00,1.25373,1.25374,1.25347,1.2536399999999999,252,1,0
2024-02-05 23:15:00,1.2536399999999999,1.25367,1.2534,1.25342,137,1,0
2024-02-05 23:30:00,1.25342,1.25351,1.25323,1.2535,225,1,0
2024-02-05 23:45:00,1.25351,1.25374,1.25347,1.25357,218,1,0
2024-02-06 00:00:00,1.2530000000000001,1.25338,1.2530000000000001,1.25326,77,52,0
2024-02-06 00:15:00,1.25326,1.25357,1.25287,1.25323,132,33,0
2024-02-06 00:30:00,1.25323,1.2536399999999999,1.25305,1.25325,208,14,0
2024-02-06 00:45:00,1.25325,1.25399,1.25316,1.25384,270,10,0
2024-02-06 01:00:00,1.25381,1.25383,1.25347,1.25354,96,1,0
2024-02-06 01:15:00,1.25354,1.25365,1.2535,1.25356,127,1,0
2024-02-06 01:30:00,1.25356,1.25359,1.25326,1.25345,213,1,0
2024-02-06 01:45:00,1.25347,1.2535,1.25333,1.25335,109,2,0
2024-02-06 02:00:00,1.25336,1.25389,1.25333,1.25373,386,1,0
2024-02-06 02:15:00,1.25373,1.2538,1.25354,1.25358,253,1,0
2024-02-06 02:30:00,1.25358,1.2539500000000001,1.25354,1.25394,335,1,0
2024-02-06 02:45:00,1.25394,1.25411,1.25384,1.25397,313,1,0
2024-02-06 03:00:00,1.2539799999999999,1.25453,1.2539799999999999,1.25442,501,1,0
2024-02-06 03:15:00,1.25442,1.25451,1.25409,1.2545,571,1,0
2024-02-06 03:30:00,1.2545,1.25471,1.25418,1.25437,658,1,0
2024-02-06 03:45:00,1.25439,1.2548300000000001,1.25438,1.2546599999999999,595,1,0
2024-02-06 04:00:00,1.2546599999999999,1.2548,1.25445,1.25453,517,1,0
2024-02-06 04:15:00,1.25453,1.25468,1.25449,1.25457,281,1,0
2024-02-06 04:30:00,1.25457,1.25491,1.25449,1.25481,333,1,0
2024-02-06 04:45:00,1.25481,1.25485,1.25452,1.2545600000000001,346,1,0
2024-02-06 05:00:00,1.2545600000000001,1.25481,1.25449,1.2545600000000001,288,1,0
2024-02-06 05:15:00,1.2545899999999999,1.25477,1.25439,1.2544,314,1,0
2024-02-06 05:30:00,1.2544,1.25477,1.25399,1.2540200000000001,732,1,0
2024-02-06 05:45:00,1.25401,1.25418,1.25392,1.25416,440,1,0
2024-02-06 06:00:00,1.25414,1.25446,1.25414,1.25431,350,1,0
2024-02-06 06:15:00,1.25431,1.2551,1.2542499999999999,1.25506,497,1,0
2024-02-06 06:30:00,1.25507,1.25516,1.25488,1.25497,418,1,0
2024-02-06 06:45:00,1.25498,1.25526,1.25497,1.25522,457,1,0
2024-02-06 07:00:00,1.25522,1.25553,1.25515,1.25525,796,1,0
2024-02-06 07:15:00,1.25525,1.25546,1.2551700000000001,1.25536,617,1,0
2024-02-06 07:30:00,1.25536,1.2556,1.25529,1.25559,709,1,0
2024-02-06 07:45:00,1.25559,1.25567,1.25514,1.25521,522,1,0
2024-02-06 08:00:00,1.25521,1.25532,1.2548,1.25507,475,1,0
2024-02-06 08:15:00,1.25507,1.25511,1.2548599999999999,1.2548599999999999,379,1,0
2024-02-06 08:30:00,1.2548599999999999,1.25535,1.25468,1.25525,364,1,0
2024-02-06 08:45:00,1.25526,1.25542,1.25503,1.25518,564,1,0
2024-02-06 09:00:00,1.25518,1.2565,1.2551,1.25638,908,1,0
2024-02-06 09:15:00,1.2563900000000001,1.25652,1.25555,1.2556,861,1,0
2024-02-06 09:30:00,1.2556,1.25591,1.25537,1.25577,595,1,0
2024-02-06 09:45:00,1.25577,1.25603,1.2554699999999999,1.25549,553,1,0
2024-02-06 10:00:00,1.25549,1.25602,1.25546,1.25583,825,1,0
2024-02-06 10:15:00,1.25583,1.25644,1.25541,1.2559,621,1,0
2024-02-06 10:30:00,1.2559,1.25623,1.2557800000000001,1.25582,739,1,0
2024-02-06 10:45:00,1.25582,1.25582,1.25506,1.25519,687,1,0
2024-02-06 11:00:00,1.25519,1.25562,1.25489,1.25549,704,1,0
2024-02-06 11:15:00,1.25549,1.25589,1.25505,1.25519,571,1,0
2024-02-06 11:30:00,1.25519,1.25582,1.25501,1.25539,742,1,0
2024-02-06 11:45:00,1.25536,1.25543,1.25401,1.2542200000000001,857,1,0
2024-02-06 12:00:00,1.2542200000000001,1.2548300000000001,1.25415,1.25454,710,1,0
2024-02-06 12:15:00,1.25454,1.25461,1.25421,1.25427,647,1,0
2024-02-06 12:30:00,1.25427,1.25431,1.2536399999999999,1.25376,489,1,0
2024-02-06 12:45:00,1.25376,1.2541,1.25366,1.25386,669,1,0
2024-02-06 13:00:00,1.25386,1.25421,1.25362,1.25419,741,1,0
2024-02-06 13:15:00,1.25418,1.25485,1.2538,1.25478,668,1,0
2024-02-06 13:30:00,1.25478,1.25564,1.25468,1.25563,542,1,0
2024-02-06 13:45:00,1.25563,1.25617,1.25543,1.2554400000000001,655,1,0
2024-02-06 14:00:00,1.25542,1.2555399999999999,1.2546300000000001,1.25477,587,1,0
2024-02-06 14:15:00,1.25474,1.25484,1.25424,1.25435,701,1,0
2024-02-06 14:30:00,1.25436,1.2549299999999999,1.25408,1.2548599999999999,709,1,0
2024-02-06 14:45:00,1.2548599999999999,1.2564600000000001,1.25477,1.2563900000000001,952,1,0
2024-02-06 15:00:00,1.2563900000000001,1.2572,1.25598,1.25679,1258,1,0
2024-02-06 15:15:00,1.25679,1.2570999999999999,1.2557800000000001,1.2557800000000001,1227,1,0
2024-02-06 15:30:00,1.2557800000000001,1.2564,1.25557,1.25587,827,1,0
2024-02-06 15:45:00,1.25587,1.25645,1.25569,1.25638,1086,1,0
2024-02-06 16:00:00,1.25638,1.25687,1.2561,1.25627,791,1,0
2024-02-06 16:15:00,1.25626,1.2567300000000001,1.2558,1.2565,914,1,0
2024-02-06 16:30:00,1.2565,1.25749,1.2565,1.25739,1249,1,0
2024-02-06 16:45:00,1.25738,1.25801,1.25723,1.2573699999999999,1064,1,0
2024-02-06 17:00:00,1.2573699999999999,1.2582,1.25687,1.25813,1363,1,0
2024-02-06 17:15:00,1.25813,1.2584,1.25752,1.25777,1622,1,0
2024-02-06 17:30:00,1.25777,1.25836,1.25754,1.2582,1561,1,0
2024-02-06 17:45:00,1.25821,1.25835,1.25758,1.25765,1607,1,0
2024-02-06 18:00:00,1.25765,1.25792,1.25729,1.2574,1191,1,0
2024-02-06 18:15:00,1.2573699999999999,1.2588300000000001,1.2573699999999999,1.25866,994,1,0
2024-02-06 18:30:00,1.25866,1.25935,1.25858,1.25926,1140,1,0
2024-02-06 18:45:00,1.25926,1.2594699999999999,1.2586,1.25879,1012,1,0
2024-02-06 19:00:00,1.25877,1.25962,1.25857,1.25929,1161,1,0
2024-02-06 19:15:00,1.25929,1.25979,1.25911,1.25945,726,1,0
2024-02-06 19:30:00,1.25946,1.25966,1.25915,1.25966,498,1,0
2024-02-06 19:45:00,1.25968,1.25995,1.25945,1.2595,625,1,0
2024-02-06 20:00:00,1.2595,1.26002,1.2591999999999999,1.2594,784,1,0
2024-02-06 20:15:00,1.2594,1.25962,1.25872,1.25902,599,1,0
2024-02-06 20:30:00,1.25901,1.25989,1.25901,1.25983,628,1,0
2024-02-06 20:45:00,1.25983,1.2600500000000001,1.25969,1.25993,587,1,0
2024-02-06 21:00:00,1.25992,1.26001,1.25909,1.25912,593,1,0
2024-02-06 21:15:00,1.25913,1.25955,1.259,1.25934,718,1,0
2024-02-06 21:30:00,1.25934,1.2594400000000001,1.25874,1.25891,746,1,0
2024-02-06 21:45:00,1.25891,1.25956,1.25891,1.25941,481,1,0
2024-02-06 22:00:00,1.25943,1.2598799999999999,1.2594,1.25968,617,1,0
2024-02-06 22:15:00,1.25968,1.25973,1.25935,1.25949,514,1,0
2024-02-06 22:30:00,1.25949,1.25977,1.25939,1.25973,552,1,0
2024-02-06 22:45:00,1.25974,1.26031,1.25974,1.2600500000000001,640,1,0
2024-02-06 23:00:00,1.2600500000000001,1.2600500000000001,1.25955,1.25957,463,1,0
2024-02-06 23:15:00,1.25956,1.25965,1.25949,1.25961,206,1,0
2024-02-06 23:30:00,1.25961,1.25987,1.25961,1.25972,210,1,0
2024-02-06 23:45:00,1.25972,1.26001,1.25955,1.25975,899,1,0
2024-02-07 00:00:00,1.25956,1.25966,1.25926,1.25953,42,46,0
2024-02-07 00:15:00,1.25953,1.25963,1.25936,1.2594699999999999,104,52,0
2024-02-07 00:30:00,1.2595,1.25997,1.2591700000000001,1.25929,346,1,0
2024-02-07 00:45:00,1.25929,1.26018,1.25928,1.25968,421,18,0
2024-02-07 01:00:00,1.25965,1.26053,1.25961,1.26033,109,1,0
2024-02-07 01:15:00,1.26033,1.2604899999999999,1.26031,1.2604199999999999,80,1,0
2024-02-07 01:30:00,1.2604199999999999,1.26053,1.26031,1.2604,133,1,0
2024-02-07 01:45:00,1.2604,1.26048,1.26027,1.26036,132,1,0
2024-02-07 02:00:00,1.26037,1.2603900000000001,1.26001,1.2601,211,1,0
2024-02-07 02:15:00,1.2601,1.2601,1.25969,1.2598799999999999,287,1,0
2024-02-07 02:30:00,1.2598799999999999,1.26016,1.2598799999999999,1.25991,226,1,0
2024-02-07 02:45:00,1.25991,1.26006,1.25969,1.2599,254,1,0
2024-02-07 03:00:00,1.25991,1.26082,1.2599,1.26054,624,1,0
2024-02-07 03:15:00,1.26053,1.26094,1.26036,1.26074,585,1,0
2024-02-07 03:30:00,1.26072,1.26083,1.26053,1.26079,600,1,0
2024-02-07 03:45:00,1.26077,1.2612700000000001,1.26074,1.26106,659,1,0
2024-02-07 04:00:00,1.26105,1.26106,1.2606600000000001,1.2609,591,1,0
2024-02-07 04:15:00,1.2609,1.26118,1.26087,1.26115,336,1,0
2024-02-07 04:30:00,1.26115,1.26121,1.2608,1.26086,456,1,0
2024-02-07 04:45:00,1.26087,1.26095,1.26055,1.26061,316,1,0
2024-02-07 05:00:00,1.26061,1.26093,1.26061,1.26091,388,1,0
2024-02-07 05:15:00,1.26091,1.26118,1.26087,1.2610700000000001,500,1,0
2024-02-07 05:30:00,1.2610700000000001,1.2610700000000001,1.26043,1.26061,498,1,0
2024-02-07 05:45:00,1.2606,1.26065,1.26009,1.26014,407,1,0
2024-02-07 06:00:00,1.26014,1.26016,1.25979,1.25995,396,1,0
2024-02-07 06:15:00,1.25995,1.26025,1.25992,1.26019,282,1,0
2024-02-07 06:30:00,1.2602,1.26027,1.2601,1.26016,198,1,0
2024-02-07 06:45:00,1.26016,1.2603900000000001,1.2601200000000001,1.26038,360,1,0
2024-02-07 07:00:00,1.26038,1.26044,1.25989,1.25994,557,1,0
2024-02-07 07:15:00,1.25994,1.26024,1.25991,1.26013,442,1,0
