timestamp,open,high,low,close,volume
2025-02-25 22:23:57.520,87444.0,87512.0,86927.0,86979.0,564.09204
2025-02-25 22:38:57.520,86979.0,87661.0,86944.0,87550.0,877.98697
2025-02-25 22:53:57.520,87550.0,87670.0,87039.0,87099.0,466.78768
2025-02-25 23:08:57.520,87099.0,87342.0,86718.0,86737.0,524.12015
2025-02-25 23:23:57.520,86738.0,87010.0,86554.0,86961.0,639.98029
2025-02-25 23:38:57.520,86961.0,87496.0,86848.0,87331.0,431.47453
2025-02-25 23:53:57.520,87331.0,88160.0,87244.0,87996.0,762.10364
2025-02-26 00:08:57.520,87998.0,88162.0,87642.0,87918.0,525.11671
2025-02-26 00:23:57.520,87918.0,88861.0,87803.0,88732.0,841.86515
2025-02-26 00:38:57.520,88730.0,89065.0,88225.0,88278.0,1232.83341
2025-02-26 00:53:57.520,88278.0,88532.0,87920.0,88185.0,521.24973
2025-02-26 01:08:57.520,88185.0,88521.0,87776.0,87950.0,506.16263
2025-02-26 01:23:57.520,87950.0,88395.0,87906.0,88351.0,375.70735
2025-02-26 01:38:57.520,88336.0,88499.0,88085.0,88487.0,294.95183
2025-02-26 01:53:57.520,88486.0,88812.0,88474.0,88811.0,345.43608
2025-02-26 02:08:57.520,88812.0,89495.0,88774.0,89009.0,621.33147
2025-02-26 02:23:57.520,89009.0,89163.0,88768.0,88846.0,428.78346
2025-02-26 02:38:57.520,88848.0,89082.0,88631.0,88667.0,369.93327
2025-02-26 02:53:57.520,88668.0,88914.0,88517.0,88830.0,390.00197
2025-02-26 03:08:57.520,88829.0,89138.0,88705.0,89027.0,269.45738
2025-02-26 03:23:57.520,89026.0,89180.0,88990.0,89066.0,275.41368
2025-02-26 03:38:57.520,89082.0,89083.0,88704.0,88821.0,122.44296
2025-02-26 03:53:57.520,88808.0,88917.0,88687.0,88687.0,101.24374
2025-02-26 04:08:57.520,88690.0,88699.0,88440.0,88506.0,212.46243
2025-02-26 04:23:57.520,88505.0,88595.0,88258.0,88482.0,211.36737
2025-02-26 04:38:57.520,88481.0,88532.0,88207.0,88225.0,228.28311
2025-02-26 04:53:57.520,88225.0,88263.0,88156.0,88160.0,127.10738
2025-02-26 05:08:57.520,88160.0,88418.0,88160.0,88343.0,149.25578
2025-02-26 05:23:57.520,88343.0,88477.0,88226.0,88366.0,189.41148
2025-02-26 05:38:57.520,88368.0,88593.0,88312.0,88380.0,86.66823
2025-02-26 05:53:57.520,88379.0,88890.0,88379.0,88734.0,477.86663
2025-02-26 06:08:57.520,88732.0,88792.0,88464.0,88741.0,139.09095
2025-02-26 06:23:57.520,88741.0,88906.0,88738.0,88891.0,67.23669
2025-02-26 06:38:57.520,88891.0,88893.0,88659.0,88690.0,88.09458
2025-02-26 06:53:57.520,88690.0,89251.0,88689.0,89048.0,139.8403
2025-02-26 07:08:57.520,89050.0,89395.0,89049.0,89329.0,306.64706
2025-02-26 07:23:57.520,89328.0,89448.0,89153.0,89200.0,365.0658
2025-02-26 07:38:57.520,89201.0,89227.0,88988.0,89022.0,118.63365
2025-02-26 07:53:57.520,89030.0,89117.0,88914.0,88914.0,163.58723
2025-02-26 08:08:57.520,88916.0,89143.0,88913.0,88981.0,263.73945
2025-02-26 08:23:57.520,88980.0,89278.0,88956.0,89275.0,154.17589
2025-02-26 08:38:57.520,89275.0,89319.0,89074.0,89176.0,103.07211
2025-02-26 08:53:57.520,89177.0,89190.0,88716.0,88737.0,189.63915
2025-02-26 09:08:57.520,88737.0,88912.0,88666.0,88864.0,123.31118
2025-02-26 09:23:57.520,88863.0,88924.0,88688.0,88849.0,92.19768
2025-02-26 09:38:57.520,88838.0,88847.0,88689.0,88826.0,62.68649
2025-02-26 09:53:57.520,88826.0,88839.0,88435.0,88448.0,263.76247
2025-02-26 10:08:57.520,88453.0,88754.0,88452.0,88669.0,53.90267
2025-02-26 10:23:57.520,88668.0,88874.0,88651.0,88758.0,66.5004
2025-02-26 10:38:57.520,88759.0,88901.0,88687.0,88789.0,56.66837
2025-02-26 10:53:57.520,88788.0,88979.0,88788.0,88963.0,62.36025
2025-02-26 11:08:57.520,88963.0,89196.0,88876.0,89128.0,124.74264
2025-02-26 11:23:57.520,89128.0,89129.0,89004.0,89068.0,27.65456
2025-02-26 11:38:57.520,89067.0,89067.0,88447.0,88589.0,138.02195
2025-02-26 11:53:57.520,88588.0,88787.0,88543.0,88734.0,126.88009
2025-02-26 12:08:57.520,88734.0,88826.0,88169.0,88370.0,222.01575
2025-02-26 12:23:57.520,88367.0,88472.0,88255.0,88432.0,95.55383
2025-02-26 12:38:57.520,88432.0,88522.0,88325.0,88443.0,76.7372
2025-02-26 12:53:57.520,88443.0,88590.0,88427.0,88500.0,36.06882
2025-02-26 13:08:57.520,88500.0,88706.0,88478.0,88659.0,53.74198
2025-02-26 13:23:57.520,88658.0,89079.0,88658.0,88882.0,232.38005
2025-02-26 13:38:57.520,88881.0,89218.0,88866.0,89183.0,253.46145
2025-02-26 13:53:57.520,89183.0,89323.0,89044.0,89135.0,70.08071
2025-02-26 14:08:57.520,89134.0,89135.0,88971.0,89074.0,96.1273
2025-02-26 14:23:57.520,89073.0,89100.0,88904.0,89083.0,96.31319
2025-02-26 14:38:57.520,89076.0,89254.0,89024.0,89191.0,135.73474
2025-02-26 14:53:57.520,89191.0,89342.0,89068.0,89284.0,59.39633
2025-02-26 15:08:57.520,89283.0,89302.0,89146.0,89218.0,88.24318
2025-02-26 15:23:57.520,89218.0,89234.0,88945.0,88965.0,170.91111
2025-02-26 15:38:57.520,88965.0,88978.0,88665.0,88772.0,462.96717
2025-02-26 15:53:57.520,88771.0,88795.0,88599.0,88640.0,65.57175
2025-02-26 16:08:57.520,88640.0,88689.0,88400.0,88453.0,153.77287
2025-02-26 16:23:57.520,88454.0,88454.0,88208.0,88353.0,204.98908
2025-02-26 16:38:57.520,88354.0,88451.0,88236.0,88258.0,72.1116
2025-02-26 16:53:57.520,88258.0,88258.0,87511.0,87956.0,594.28345
2025-02-26 17:08:57.520,87955.0,88084.0,87692.0,87731.0,230.2291
2025-02-26 17:23:57.520,87733.0,87924.0,87524.0,87836.0,174.14995
2025-02-26 17:38:57.520,87838.0,87917.0,87638.0,87762.0,296.13803
2025-02-26 17:53:57.520,87764.0,87819.0,87082.0,87197.0,358.1491
2025-02-26 18:08:57.520,87198.0,87198.0,86256.0,86500.0,1254.37959
2025-02-26 18:23:57.520,86501.0,86586.0,85400.0,85944.0,1785.68986
2025-02-26 18:38:57.520,85927.0,86908.0,85676.0,86714.0,1544.58997
2025-02-26 18:53:57.520,86714.0,87729.0,86582.0,87649.0,1196.2558
2025-02-26 19:08:57.520,87642.0,88544.0,87450.0,88329.0,1045.75179
2025-02-26 19:23:57.520,88348.0,88368.0,87634.0,87703.0,594.16948
2025-02-26 19:38:57.520,87695.0,88200.0,87684.0,87733.0,603.444
2025-02-26 19:53:57.520,87733.0,87975.0,87412.0,87564.0,421.54001
2025-02-26 20:08:57.520,87564.0,87802.0,86820.0,86908.0,781.86691
2025-02-26 20:23:57.520,86908.0,87038.0,86292.0,86887.0,1015.10805
2025-02-26 20:38:57.520,86876.0,87405.0,86698.0,87247.0,509.57401
2025-02-26 20:53:57.520,87254.0,87279.0,86785.0,86814.0,312.7093
2025-02-26 21:08:57.520,86816.0,87345.0,86800.0,87246.0,410.57759
2025-02-26 21:23:57.520,87245.0,87289.0,86653.0,87017.0,294.71892
2025-02-26 21:38:57.520,87023.0,87151.0,86288.0,86668.0,599.04169
2025-02-26 21:53:57.520,86668.0,86767.0,85667.0,86046.0,967.85416
2025-02-26 22:08:57.520,86046.0,86500.0,85858.0,86435.0,789.79
2025-02-26 22:23:57.520,86441.0,86441.0,85108.0,85155.0,1652.70272
2025-02-26 22:38:57.520,85142.0,85591.0,83364.0,84746.0,3264.23095
2025-02-26 22:53:57.520,84746.0,85101.0,83805.0,84250.0,2043.27501
2025-02-26 23:08:57.520,84250.0,84886.0,83839.0,84612.0,1649.27263
2025-02-26 23:23:57.520,84613.0,85088.0,84207.0,84309.0,977.60106
2025-02-26 23:38:57.520,84298.0,84644.0,83984.0,84000.0,680.0425
2025-02-26 23:53:57.520,84003.0,84302.0,83729.0,83851.0,698.89128
2025-02-27 00:08:57.520,83851.0,84326.0,83000.0,83145.0,2191.19562
2025-02-27 00:23:57.520,83145.0,83959.0,82250.0,83544.0,2951.35334
2025-02-27 00:38:57.520,83549.0,84252.0,83230.0,84246.0,1141.63696
2025-02-27 00:53:57.520,84246.0,84684.0,84081.0,84429.0,763.03404
2025-02-27 01:08:57.520,84430.0,84660.0,83975.0,84513.0,725.21969
2025-02-27 01:23:57.520,84513.0,85255.0,84105.0,84501.0,1860.19281
2025-02-27 01:38:57.520,84500.0,84501.0,83740.0,83740.0,1313.57462
2025-02-27 01:53:57.520,83741.0,84629.0,83475.0,84612.0,935.48043
2025-02-27 02:08:57.520,84613.0,85420.0,84551.0,84923.0,1383.87845
2025-02-27 02:23:57.520,84924.0,85061.0,84461.0,84461.0,714.97279
2025-02-27 02:38:57.520,84450.0,84577.0,84178.0,84325.0,482.73379
2025-02-27 02:53:57.520,84325.0,84969.0,84303.0,84417.0,533.5538
2025-02-27 03:08:57.520,84424.0,84810.0,84343.0,84343.0,585.47075
2025-02-27 03:23:57.520,84340.0,84388.0,83941.0,84200.0,357.04516
2025-02-27 03:38:57.520,84200.0,84259.0,83918.0,84021.0,297.04512
2025-02-27 03:53:57.520,84022.0,84342.0,83978.0,84281.0,224.00587
2025-02-27 04:08:57.520,84281.0,84631.0,84281.0,84329.0,606.07057
2025-02-27 04:23:57.520,84330.0,84679.0,84180.0,84393.0,226.90552
2025-02-27 04:38:57.520,84394.0,84748.0,84062.0,84691.0,366.6142
2025-02-27 04:53:57.520,84691.0,84814.0,84621.0,84744.0,526.59731
2025-02-27 05:08:57.520,84745.0,84751.0,84341.0,84702.0,430.17265
2025-02-27 05:23:57.520,84697.0,85420.0,84618.0,85239.0,480.77327
2025-02-27 05:38:57.520,85239.0,85359.0,84847.0,84907.0,158.02144
2025-02-27 05:53:57.520,84907.0,85063.0,84766.0,84777.0,392.72989
2025-02-27 06:08:57.520,84778.0,84891.0,84583.0,84761.0,130.20598
2025-02-27 06:23:57.520,84746.0,85208.0,84735.0,84949.0,210.35271
2025-02-27 06:38:57.520,84949.0,84949.0,84432.0,84557.0,379.32647
2025-02-27 06:53:57.520,84552.0,84651.0,84181.0,84267.0,320.35807
2025-02-27 07:08:57.520,84266.0,84819.0,84266.0,84725.0,211.64138
2025-02-27 07:23:57.520,84724.0,84997.0,84673.0,84747.0,188.23276
2025-02-27 07:38:57.520,84746.0,85150.0,84717.0,84967.0,226.99234
2025-02-27 07:53:57.520,84966.0,85341.0,84966.0,85221.0,152.4931
2025-02-27 08:08:57.520,85221.0,85359.0,84963.0,84997.0,127.47474
2025-02-27 08:23:57.520,84984.0,85122.0,84690.0,84825.0,180.57994
2025-02-27 08:38:57.520,84832.0,85028.0,84711.0,85028.0,195.86331
2025-02-27 08:53:57.520,85028.0,85286.0,84917.0,85152.0,61.65166
2025-02-27 09:08:57.520,85151.0,85631.0,85057.0,85564.0,215.92673
2025-02-27 09:23:57.520,85556.0,85640.0,85316.0,85317.0,178.22065
2025-02-27 09:38:57.520,85316.0,85798.0,85310.0,85727.0,220.22826
2025-02-27 09:53:57.520,85726.0,85934.0,85726.0,85880.0,108.98331
2025-02-27 10:08:57.520,85880.0,85937.0,85697.0,85791.0,154.02169
2025-02-27 10:23:57.520,85792.0,86200.0,85755.0,86109.0,244.49195
2025-02-27 10:38:57.520,86110.0,86748.0,86045.0,86416.0,273.68645
2025-02-27 10:53:57.520,86418.0,86500.0,86201.0,86250.0,205.53311
2025-02-27 11:08:57.520,86250.0,86451.0,86108.0,86114.0,158.81494
2025-02-27 11:23:57.520,86114.0,86522.0,86114.0,86356.0,153.5591
2025-02-27 11:38:57.520,86355.0,86611.0,86257.0,86416.0,142.79467
2025-02-27 11:53:57.520,86416.0,86547.0,86262.0,86263.0,108.96211
2025-02-27 12:08:57.520,86263.0,86432.0,86206.0,86216.0,87.74348
2025-02-27 12:23:57.520,86215.0,86284.0,85922.0,85944.0,162.2394
2025-02-27 12:38:57.520,85956.0,86152.0,85863.0,85983.0,74.79142
2025-02-27 12:53:57.520,85983.0,86102.0,85882.0,86046.0,172.10556
2025-02-27 13:08:57.520,86045.0,86343.0,85988.0,86066.0,253.15673
2025-02-27 13:23:57.520,86066.0,86130.0,85870.0,86130.0,122.41281
2025-02-27 13:38:57.520,86129.0,86325.0,86127.0,86238.0,161.41878
2025-02-27 13:53:57.520,86237.0,86298.0,86088.0,86165.0,41.45717
2025-02-27 14:08:57.520,86164.0,86491.0,86039.0,86356.0,183.45844
2025-02-27 14:23:57.520,86356.0,86440.0,86257.0,86408.0,73.93108
2025-02-27 14:38:57.520,86407.0,86520.0,86284.0,86466.0,83.39496
2025-02-27 14:53:57.520,86465.0,87109.0,86369.0,87017.0,590.80576
2025-02-27 15:08:57.520,87014.0,87074.0,86612.0,86758.0,274.03795
2025-02-27 15:23:57.520,86758.0,86936.0,86609.0,86621.0,337.58798
2025-02-27 15:38:57.520,86620.0,86627.0,86448.0,86476.0,242.51341
2025-02-27 15:53:57.520,86475.0,86782.0,86367.0,86668.0,239.76802
2025-02-27 16:08:57.520,86668.0,86766.0,86209.0,86340.0,339.85302
2025-02-27 16:23:57.520,86339.0,86439.0,86213.0,86439.0,177.58154
2025-02-27 16:38:57.520,86438.0,86685.0,86332.0,86680.0,370.99875
2025-02-27 16:53:57.520,86680.0,86680.0,86245.0,86290.0,210.533
2025-02-27 17:08:57.520,86289.0,86401.0,86217.0,86398.0,193.56367
2025-02-27 17:23:57.520,86397.0,86497.0,86208.0,86450.0,235.2543
2025-02-27 17:38:57.520,86448.0,86742.0,86000.0,86575.0,458.66932
2025-02-27 17:53:57.520,86574.0,86728.0,85691.0,86062.0,645.39882
2025-02-27 18:08:57.520,86060.0,86305.0,85924.0,86016.0,470.02969
2025-02-27 18:23:57.520,86015.0,86347.0,85531.0,86262.0,682.35985
2025-02-27 18:38:57.520,86261.0,86375.0,85405.0,85526.0,1229.32952
2025-02-27 18:53:57.520,85523.0,85844.0,84943.0,84961.0,1336.01026
2025-02-27 19:08:57.520,84960.0,85554.0,84609.0,85281.0,1255.55118
2025-02-27 19:23:57.520,85260.0,85757.0,85223.0,85664.0,752.5759
2025-02-27 19:38:57.520,85658.0,86158.0,85352.0,85767.0,635.53736
2025-02-27 19:53:57.520,85743.0,85994.0,85493.0,85498.0,991.86211
2025-02-27 20:08:57.520,85498.0,85694.0,85487.0,85600.0,247.15581
2025-02-27 20:23:57.520,85600.0,85643.0,84776.0,84905.0,733.32796
2025-02-27 20:38:57.520,84905.0,85016.0,84565.0,84892.0,1148.8341
2025-02-27 20:53:57.520,84892.0,84971.0,84300.0,84406.0,370.64293
2025-02-27 21:08:57.520,84408.0,84702.0,84339.0,84595.0,373.8153
2025-02-27 21:23:57.520,84592.0,84711.0,84332.0,84706.0,315.64898
2025-02-27 21:38:57.520,84709.0,85055.0,84328.0,84428.0,653.45927
2025-02-27 21:53:57.520,84428.0,84567.0,84345.0,84567.0,338.21698
2025-02-27 22:08:57.520,84564.0,84950.0,84563.0,84873.0,295.36597
2025-02-27 22:23:57.520,84874.0,84903.0,84470.0,84512.0,274.00255
2025-02-27 22:38:57.520,84512.0,84823.0,84481.0,84713.0,127.7007
2025-02-27 22:53:57.520,84715.0,84935.0,84550.0,84604.0,362.29019
2025-02-27 23:08:57.520,84603.0,84604.0,84118.0,84212.0,555.0934
2025-02-27 23:23:57.520,84212.0,84338.0,83956.0,83975.0,398.57698
2025-02-27 23:38:57.520,83975.0,83975.0,83551.0,83898.0,648.17909
2025-02-27 23:53:57.520,83894.0,84196.0,83671.0,84079.0,904.57224
2025-02-28 00:08:57.520,84078.0,84140.0,83000.0,83189.0,1105.23715
2025-02-28 00:23:57.520,83188.0,83278.0,82785.0,82880.0,837.97137
2025-02-28 00:38:57.520,82880.0,83415.0,82675.0,83394.0,913.4029
2025-02-28 00:53:57.520,83394.0,83838.0,82998.0,83531.0,1268.06704
2025-02-28 01:08:57.520,83536.0,83870.0,83229.0,83862.0,684.62561
2025-02-28 01:23:57.520,83862.0,84396.0,83829.0,83948.0,1585.32565
2025-02-28 01:38:57.520,83951.0,84468.0,83897.0,84232.0,574.47278
2025-02-28 01:53:57.520,84226.0,84468.0,84136.0,84414.0,510.98443
2025-02-28 02:08:57.520,84418.0,84421.0,83955.0,84199.0,538.24592
2025-02-28 02:23:57.520,84199.0,84208.0,84026.0,84050.0,100.47875
2025-02-28 02:38:57.520,84049.0,84386.0,83907.0,84255.0,188.29292
2025-02-28 02:53:57.520,84254.0,84800.0,84247.0,84772.0,279.31054
2025-02-28 03:08:57.520,84772.0,84775.0,84437.0,84578.0,428.02411
2025-02-28 03:23:57.520,84578.0,84846.0,84552.0,84609.0,245.73963
2025-02-28 03:38:57.520,84610.0,84963.0,84510.0,84704.0,220.72247
2025-02-28 03:53:57.520,84704.0,84874.0,84638.0,84732.0,105.54266
2025-02-28 04:08:57.520,84733.0,84915.0,84537.0,84578.0,252.23455
2025-02-28 04:23:57.520,84577.0,84803.0,84552.0,84555.0,203.86428
2025-02-28 04:38:57.520,84555.0,84694.0,84449.0,84494.0,187.67755
2025-02-28 04:53:57.520,84494.0,84495.0,84243.0,84254.0,233.19355
2025-02-28 05:08:57.520,84263.0,84411.0,84210.0,84282.0,202.59674
2025-02-28 05:23:57.520,84281.0,84287.0,83054.0,83177.0,809.75287
2025-02-28 05:38:57.520,83178.0,83245.0,81082.0,82533.0,3347.74661
2025-02-28 05:53:57.520,82533.0,82929.0,81634.0,81731.0,1715.96387
2025-02-28 06:08:57.520,81731.0,82882.0,81236.0,82455.0,845.33062
2025-02-28 06:23:57.520,82463.0,82463.0,81660.0,81958.0,381.35021
2025-02-28 06:38:57.520,81958.0,81958.0,79500.0,79900.0,3145.89144
2025-02-28 06:53:57.520,79900.0,80842.0,79578.0,80779.0,2094.28709
2025-02-28 07:08:57.520,80780.0,81552.0,80666.0,81039.0,1137.97265
2025-02-28 07:23:57.520,81039.0,81423.0,80752.0,80907.0,621.04015
2025-02-28 07:38:57.520,80917.0,81030.0,80407.0,80986.0,703.86321
2025-02-28 07:53:57.520,80987.0,80987.0,80233.0,80419.0,700.30289
2025-02-28 08:08:57.520,80419.0,80536.0,79416.0,79972.0,1793.23683
2025-02-28 08:23:57.520,79974.0,80660.0,79960.0,80306.0,592.97636
2025-02-28 08:38:57.520,80305.0,80684.0,79493.0,80680.0,1353.36974
2025-02-28 08:53:57.520,80685.0,80986.0,80276.0,80396.0,1143.78736
2025-02-28 09:08:57.520,80392.0,80522.0,79790.0,79837.0,1020.95518
2025-02-28 09:23:57.520,79826.0,80283.0,79600.0,79766.0,1037.64867
2025-02-28 09:38:57.520,79764.0,80094.0,79482.0,79898.0,697.86215
2025-02-28 09:53:57.520,79874.0,79924.0,79103.0,79924.0,968.68282
2025-02-28 10:08:57.520,79920.0,80411.0,79540.0,79540.0,1407.54972
2025-02-28 10:23:57.520,79540.0,79858.0,79187.0,79452.0,710.59259
2025-02-28 10:38:57.520,79456.0,79845.0,79259.0,79300.0,532.61839
2025-02-28 10:53:57.520,79301.0,79567.0,78940.0,79321.0,1035.3827
2025-02-28 11:08:57.520,79321.0,79972.0,79274.0,79711.0,698.30427
2025-02-28 11:23:57.520,79711.0,80211.0,79355.0,79473.0,567.18372
2025-02-28 11:38:57.520,79471.0,79634.0,78874.0,79241.0,788.53897
2025-02-28 11:53:57.520,79241.0,79267.0,78800.0,79189.0,465.88093
2025-02-28 12:08:57.520,79189.0,79400.0,78613.0,78775.0,397.98689
2025-02-28 12:23:57.520,78775.0,78922.0,78349.0,78869.0,763.16792
2025-02-28 12:38:57.520,78869.0,79204.0,78510.0,78510.0,540.23873
2025-02-28 12:53:57.520,78511.0,79100.0,78271.0,78975.0,721.62162
2025-02-28 13:08:57.520,78975.0,79433.0,78888.0,79142.0,557.50349
2025-02-28 13:23:57.520,79142.0,80477.0,79136.0,80429.0,977.56159
2025-02-28 13:38:57.520,80426.0,80745.0,80100.0,80125.0,746.03004
2025-02-28 13:53:57.520,80126.0,80500.0,80068.0,80336.0,291.47732
2025-02-28 14:08:57.520,80336.0,80450.0,79662.0,79942.0,726.27894
2025-02-28 14:23:57.520,79942.0,80107.0,79550.0,79920.0,524.8682
2025-02-28 14:38:57.520,79926.0,80032.0,79584.0,79860.0,268.18909
2025-02-28 14:53:57.520,79859.0,80250.0,79807.0,80004.0,396.66507
2025-02-28 15:08:57.520,80004.0,80383.0,79980.0,80300.0,866.59327
2025-02-28 15:23:57.520,80297.0,80695.0,80203.0,80650.0,534.48595
2025-02-28 15:38:57.520,80651.0,80889.0,80511.0,80604.0,388.78159
2025-02-28 15:53:57.520,80606.0,80796.0,80433.0,80550.0,376.22935
2025-02-28 16:08:57.520,80550.0,80556.0,80193.0,80366.0,263.75255
2025-02-28 16:23:57.520,80367.0,80550.0,80211.0,80211.0,258.04365
2025-02-28 16:38:57.520,80218.0,80388.0,80085.0,80183.0,217.92869
2025-02-28 16:53:57.520,80184.0,80831.0,80151.0,80801.0,395.42656
2025-02-28 17:08:57.520,80802.0,81453.0,80664.0,80983.0,479.36773
2025-02-28 17:23:57.520,80990.0,81150.0,80637.0,80760.0,348.51158
2025-02-28 17:38:57.520,80760.0,81754.0,80740.0,81475.0,922.35455
2025-02-28 17:53:57.520,81487.0,81749.0,81312.0,81528.0,429.28411
2025-02-28 18:08:57.520,81514.0,82411.0,81514.0,81970.0,804.95777
2025-02-28 18:23:57.520,81970.0,82201.0,81633.0,81847.0,717.8395
2025-02-28 18:38:57.520,81842.0,82453.0,81100.0,82346.0,1227.38141
2025-02-28 18:53:57.520,82350.0,82545.0,81822.0,82117.0,1053.92738
2025-02-28 19:08:57.520,82116.0,83315.0,82001.0,83314.0,876.16903
2025-02-28 19:23:57.520,83315.0,84294.0,83183.0,84277.0,1633.51433
2025-02-28 19:38:57.520,84277.0,84400.0,83638.0,83724.0,1589.17322
2025-02-28 19:53:57.520,83724.0,84194.0,83684.0,83993.0,925.28328
2025-02-28 20:08:57.520,83993.0,84064.0,83455.0,83578.0,651.44397
2025-02-28 20:23:57.520,83569.0,83852.0,83485.0,83608.0,394.41425
2025-02-28 20:38:57.520,83608.0,84900.0,83567.0,84645.0,1247.6808
2025-02-28 20:53:57.520,84648.0,84766.0,84034.0,84333.0,979.71256
2025-02-28 21:08:57.520,84333.0,84364.0,83913.0,84158.0,280.60947
2025-02-28 21:23:57.520,84159.0,84350.0,83828.0,84148.0,552.18835
2025-02-28 21:38:57.520,84149.0,84248.0,83549.0,83567.0,707.18551
2025-02-28 21:53:57.520,83568.0,83865.0,83524.0,83553.0,434.02104
2025-02-28 22:08:57.520,83554.0,83856.0,83553.0,83856.0,249.76366
2025-02-28 22:23:57.520,83856.0,84080.0,83106.0,83787.0,795.79219
2025-02-28 22:38:57.520,83786.0,84885.0,83639.0,84360.0,967.7886
2025-02-28 22:53:57.520,84360.0,85084.0,84273.0,84454.0,679.96856
2025-02-28 23:08:57.520,84448.0,84719.0,84172.0,84266.0,495.65907
2025-02-28 23:23:57.520,84265.0,84615.0,84249.0,84430.0,270.24195
2025-02-28 23:38:57.520,84431.0,84748.0,84386.0,84692.0,242.9978
2025-02-28 23:53:57.520,84692.0,84700.0,84264.0,84394.0,246.51701
2025-03-01 00:08:57.520,84395.0,84737.0,84293.0,84437.0,210.84349
2025-03-01 00:23:57.520,84438.0,84465.0,83542.0,83851.0,549.18378
2025-03-01 00:38:57.520,83855.0,83881.0,83543.0,83830.0,309.76096
2025-03-01 00:53:57.520,83830.0,84342.0,83599.0,84151.0,650.56865
2025-03-01 01:08:57.520,84149.0,84500.0,83984.0,84371.0,336.82235
2025-03-01 01:23:57.520,84373.0,84551.0,84153.0,84190.0,134.27135
2025-03-01 01:38:57.520,84190.0,84229.0,83952.0,84215.0,229.47526
2025-03-01 01:53:57.520,84212.0,84359.0,84079.0,84200.0,73.39
2025-03-01 02:08:57.520,84199.0,84433.0,84155.0,84221.0,117.14808
2025-03-01 02:23:57.520,84220.0,84383.0,84053.0,84115.0,160.00151
2025-03-01 02:38:57.520,84113.0,84286.0,83837.0,84103.0,289.69626
2025-03-01 02:53:57.520,84102.0,84214.0,83854.0,84102.0,147.36202
2025-03-01 03:08:57.520,84101.0,84218.0,83957.0,84009.0,127.11086
2025-03-01 03:23:57.520,84008.0,84138.0,83973.0,84111.0,127.24014
2025-03-01 03:38:57.520,84111.0,84387.0,84081.0,84348.0,247.96634
2025-03-01 03:53:57.520,84357.0,84500.0,84300.0,84301.0,312.23831
2025-03-01 04:08:57.520,84301.0,84492.0,84191.0,84478.0,104.72134
2025-03-01 04:23:57.520,84478.0,84569.0,84217.0,84220.0,143.49013
2025-03-01 04:38:57.520,84220.0,84241.0,83978.0,84108.0,141.35757
2025-03-01 04:53:57.520,84108.0,84134.0,83777.0,83812.0,182.21916
2025-03-01 05:08:57.520,83807.0,84021.0,83800.0,83943.0,206.69226
2025-03-01 05:23:57.520,83944.0,84074.0,83781.0,83910.0,219.42295
2025-03-01 05:38:57.520,83910.0,84502.0,83845.0,84468.0,329.51583
2025-03-01 05:53:57.520,84468.0,84852.0,84359.0,84644.0,650.34988
2025-03-01 06:08:57.520,84645.0,84753.0,84321.0,84671.0,507.12292
2025-03-01 06:23:57.520,84671.0,85059.0,84541.0,85043.0,182.99239
2025-03-01 06:38:57.520,85046.0,85479.0,84933.0,85478.0,497.96526
